user_id	item_id	time	c_hour_c	c_weekday_c	c_period_c	c_day_f
270	822	877756890.0	13	5	3	35
364	507	881374437.0	10	5	1	77
395	488	888636032.0	11	5	2	161
244	368	882078492.0	13	6	3	85
262	255	878739988.0	22	2	7	46
339	602	879442227.0	1	4	8	55
181	291	875246308.0	11	4	2	6
403	754	880383679.0	23	0	7	65
120	394	888407586.0	19	2	5	158
6	308	879362423.0	3	3	8	54
15	675	880130803.0	0	5	8	63
285	340	879485760.0	13	4	3	55
398	261	881957054.0	4	5	8	84
253	288	884364999.0	0	5	8	112
127	254	879528801.0	1	5	8	56
319	398	882342589.0	15	2	3	88
182	302	878181869.0	11	3	2	40
101	753	886175431.0	23	4	7	132
268	156	877196174.0	1	6	8	29
144	523	886513752.0	21	1	6	136
334	273	879648478.0	10	6	1	57
398	262	881957546.0	4	5	8	84
383	353	889388862.0	4	0	8	170
349	801	887771853.0	11	2	2	151
348	76	884131542.0	8	2	0	109
278	574	874947609.0	1	1	8	3
101	822	874775465.0	1	6	8	1
4	255	875636375.0	0	2	8	11
242	260	877881356.0	23	6	7	36
8	759	877892437.0	3	0	8	37
164	867	884114471.0	3	2	8	109
73	357	879829301.0	13	1	3	59
70	928	876311146.0	19	2	5	18
364	571	881373473.0	9	5	1	77
108	572	879967767.0	3	3	8	61
79	546	885870362.0	11	1	2	129
387	250	878950971.0	9	5	1	49
186	189	879035289.0	8	6	0	50
226	339	879949417.0	22	2	7	60
342	265	882385519.0	3	3	8	89
371	386	877384836.0	6	1	0	31
358	381	882216475.0	4	1	8	87
399	393	882995923.0	4	3	8	96
282	241	882345823.0	16	2	4	88
350	556	880140051.0	3	5	8	63
277	767	884993418.0	7	5	0	119
308	995	886480244.0	12	1	2	136
201	313	884921429.0	11	4	2	118
327	928	881107992.0	8	2	0	74
296	341	880435544.0	13	1	3	66
227	274	879298206.0	9	2	1	53
334	253	879647749.0	10	6	1	57
191	338	883356913.0	8	0	0	100
118	764	884584981.0	14	0	3	114
339	670	879442083.0	1	4	8	55
208	390	882164867.0	13	0	3	86
350	289	880141041.0	3	5	8	63
255	503	879821120.0	10	1	1	59
10	751	882397146.0	6	3	0	89
121	511	888105387.0	7	6	0	155
228	930	885328991.0	4	2	8	123
400	880	883874290.0	8	6	0	106
147	297	880130758.0	0	5	8	63
122	956	875272050.0	19	4	5	6
358	538	882376803.0	0	3	8	89
333	699	876699757.0	7	0	0	23
172	634	887730264.0	23	1	7	150
365	525	882393384.0	5	3	0	89
135	12	876769689.0	3	1	8	24
339	398	879442044.0	1	4	8	55
244	129	882074903.0	12	6	2	85
3	337	889237455.0	10	5	1	168
319	104	882340556.0	14	2	3	88
308	372	886481002.0	12	1	2	136
284	241	884289759.0	4	4	8	111
334	845	879648079.0	10	6	1	57
399	429	885597932.0	7	5	0	126
213	253	886122447.0	9	4	1	132
406	541	874873423.0	4	0	8	2
141	998	884103918.0	0	2	8	109
261	223	887313850.0	4	4	8	146
121	407	888103530.0	7	6	0	155
132	369	886890787.0	6	6	0	141
172	249	887735872.0	1	2	8	151
336	296	875130137.0	3	3	8	5
334	546	879646437.0	10	6	1	57
54	718	879216371.0	10	1	1	52
333	200	886319340.0	15	6	3	134
349	977	887769535.0	10	2	1	151
77	940	875654846.0	5	2	0	11
395	849	888635524.0	11	5	2	161
245	457	879467574.0	8	4	0	55
49	378	888203814.0	11	0	2	156
73	708	879454952.0	5	4	0	55
75	293	879875817.0	1	2	8	60
108	774	879967576.0	3	3	8	61
395	167	888634955.0	11	5	2	161
274	297	875318907.0	8	5	0	7
307	296	877654961.0	9	4	1	34
199	838	880602843.0	11	3	2	68
380	843	887924027.0	5	4	0	153
363	270	879111786.0	5	0	0	51
59	555	884064444.0	13	1	3	108
360	571	875264976.0	17	4	4	6
378	456	875982511.0	0	6	8	15
331	380	884999066.0	9	5	1	119
265	79	887819614.0	0	3	8	152
235	107	881104481.0	7	2	0	74
217	609	876954945.0	6	3	0	26
172	265	887736429.0	1	2	8	151
361	76	877554174.0	5	3	0	33
100	764	875385198.0	2	6	8	8
365	707	882548467.0	0	5	8	91
71	276	880307922.0	1	0	8	65
314	280	880888746.0	19	6	5	71
4	508	875636793.0	0	2	8	11
238	505	879518107.0	22	4	7	55
406	36	874874396.0	4	0	8	2
395	195	888635419.0	11	5	2	161
13	472	877726390.0	4	5	8	35
176	394	883981737.0	14	0	3	107
378	346	875980283.0	23	5	7	14
226	923	879949468.0	22	2	7	60
245	890	879466830.0	8	4	0	55
51	909	879371909.0	5	3	0	54
360	555	875263244.0	16	4	4	6
108	267	879966729.0	3	3	8	61
258	386	879975504.0	5	3	0	61
308	296	886481073.0	12	1	2	136
144	138	886439091.0	1	1	8	136
152	19	883524172.0	7	2	0	102
163	300	884130085.0	7	2	0	109
404	623	887831947.0	3	3	8	152
364	17	881372849.0	9	5	1	77
186	405	879035963.0	8	6	0	50
334	494	879646986.0	10	6	1	57
133	922	880133189.0	1	5	8	63
266	182	888641949.0	12	5	2	161
365	804	882393306.0	5	3	0	89
366	281	886397155.0	13	0	3	135
285	440	879486422.0	13	4	3	55
405	195	889334129.0	13	6	3	169
327	138	881107056.0	7	2	0	74
308	624	886484561.0	13	1	3	136
348	726	884131515.0	8	2	0	109
234	539	874867912.0	2	0	8	2
342	642	882387434.0	3	3	8	89
327	665	881108715.0	8	2	0	74
354	348	883504682.0	1	2	8	102
286	39	878952342.0	9	5	1	49
250	914	887740568.0	2	2	8	151
380	712	887925395.0	5	4	0	153
218	189	885847636.0	4	1	8	129
393	977	884130793.0	7	2	0	109
348	243	884131627.0	8	2	0	109
1	324	874965970.0	6	1	0	3
390	307	883530764.0	9	2	1	102
289	79	879440386.0	0	4	8	55
31	243	880915810.0	2	0	8	72
327	283	881109175.0	8	2	0	74
35	456	883613334.0	8	3	0	103
271	542	875235809.0	9	4	1	6
233	555	880473845.0	0	2	8	67
350	544	881001888.0	2	1	8	73
326	291	876338946.0	3	3	8	19
376	708	879524241.0	0	5	8	56
380	581	887924084.0	5	4	0	153
79	248	885870577.0	11	1	2	129
183	541	888082742.0	1	6	8	155
240	382	875408934.0	9	6	1	8
49	681	888204553.0	11	0	2	156
128	754	882474000.0	3	4	8	90
213	366	886121631.0	8	4	0	132
335	333	879435503.0	23	3	7	54
317	555	885349715.0	10	2	1	123
134	319	880485529.0	3	2	8	67
399	590	885599334.0	7	5	0	126
361	125	877552540.0	4	3	8	33
257	34	884496985.0	13	6	3	113
127	765	879524947.0	0	5	8	56
284	574	884289693.0	4	4	8	111
277	83	884991244.0	6	5	0	119
375	571	875291571.0	0	5	8	7
395	305	888632969.0	10	5	1	161
375	472	875296868.0	2	5	8	7
364	728	881374522.0	10	5	1	77
49	626	888204553.0	11	0	2	156
380	403	888627937.0	9	5	1	161
55	167	883601156.0	4	3	8	103
317	681	885349562.0	10	2	1	123
324	261	885545235.0	16	4	4	125
324	734	885547360.0	17	4	4	125
115	251	879023948.0	5	6	0	50
286	211	878951457.0	9	5	1	49
381	825	883365442.0	11	0	2	100
191	262	875508485.0	12	0	2	9
337	367	880858924.0	11	6	2	71
342	625	882385749.0	3	3	8	89
299	765	880396622.0	2	1	8	66
390	312	883441813.0	8	1	0	101
365	129	882395400.0	5	3	0	89
127	250	879524394.0	0	5	8	56
259	270	884749281.0	11	2	2	116
22	722	885852248.0	6	1	0	129
33	618	881108982.0	8	2	0	74
147	574	880131216.0	0	5	8	63
253	144	884366852.0	1	5	8	112
338	382	878737511.0	21	2	6	46
356	187	878855989.0	6	4	0	48
178	236	877488316.0	10	2	1	32
365	167	882396902.0	6	3	0	89
364	246	881373900.0	10	5	1	77
203	138	879572472.0	13	5	3	56
302	297	880045651.0	1	4	8	62
372	264	878355259.0	11	5	2	42
229	944	876521773.0	6	5	0	21
100	297	875385386.0	2	6	8	8
96	223	881309662.0	16	4	4	76
398	167	881954219.0	3	5	8	84
333	194	876697017.0	6	0	0	23
336	405	875129523.0	3	3	8	5
303	639	880525566.0	14	2	3	67
384	914	879462041.0	7	4	0	55
298	475	877106711.0	0	5	8	28
405	659	889333676.0	13	6	3	169
274	381	874984045.0	11	1	2	3
204	415	883263374.0	6	6	0	99
110	322	874953698.0	2	1	8	3
366	845	886398025.0	13	0	3	135
404	727	887839165.0	5	3	0	152
99	823	881009890.0	4	1	8	73
227	236	879298206.0	9	2	1	53
325	941	879793235.0	3	1	8	59
239	160	884196985.0	2	3	8	110
242	380	877618619.0	22	3	7	33
244	477	882076292.0	13	6	3	85
358	717	882376446.0	0	3	8	89
15	506	880130155.0	0	5	8	63
174	344	879303468.0	10	2	1	53
406	550	874873571.0	4	0	8	2
365	732	882549601.0	0	5	8	91
306	669	879442189.0	1	4	8	55
110	825	876252420.0	3	2	8	18
388	533	882807416.0	0	1	8	94
125	364	883512591.0	4	2	8	102
43	144	882922382.0	8	2	0	95
34	28	883955745.0	7	0	0	107
350	353	880141618.0	3	5	8	63
234	447	874871800.0	3	0	8	2
10	896	882140130.0	6	0	0	86
147	220	880130972.0	0	5	8	63
397	337	878759529.0	3	3	8	47
288	156	880354215.0	14	0	3	65
216	472	875309829.0	5	5	0	7
164	133	884111873.0	2	2	8	109
194	254	889178688.0	18	4	5	167
277	203	884992940.0	7	5	0	119
118	990	884585300.0	14	0	3	114
397	960	879362019.0	3	3	8	54
212	497	879792331.0	2	1	8	59
272	672	879438225.0	0	4	8	55
253	245	884365104.0	0	5	8	112
366	428	889323539.0	10	6	1	169
49	437	888204349.0	11	0	2	156
104	532	879872540.0	1	2	8	60
375	118	875280180.0	21	4	6	6
405	1002	889333313.0	13	6	3	169
83	590	880498898.0	7	2	0	67
1	345	877482427.0	9	2	1	32
306	504	879442028.0	1	4	8	55
218	248	885848616.0	5	1	0	129
218	467	885849648.0	5	1	0	129
311	352	879694123.0	23	6	7	57
265	221	887747337.0	4	2	8	151
375	539	875296309.0	1	5	8	7
334	555	879647355.0	10	6	1	57
275	598	876408138.0	22	3	7	19
321	156	876266926.0	7	2	0	18
206	266	886472400.0	10	1	1	136
358	1	887835272.0	4	3	8	152
75	905	879876734.0	2	2	8	60
256	943	880854022.0	9	6	1	71
270	472	877757790.0	13	5	3	35
50	437	883326273.0	0	0	8	100
224	170	875296461.0	1	5	8	7
302	855	880045760.0	1	4	8	62
334	836	879648742.0	10	6	1	57
194	545	889179095.0	18	4	5	167
250	224	887738268.0	1	2	8	151
382	839	875941191.0	12	5	2	14
181	376	875244331.0	11	4	2	6
363	579	879110573.0	5	0	0	51
222	434	888873388.0	5	1	0	164
204	604	878091735.0	10	2	1	39
88	333	888465582.0	11	3	2	159
35	3	878341196.0	7	5	0	42
6	594	879362422.0	3	3	8	54
27	546	883717766.0	13	4	3	104
356	334	878853977.0	6	4	0	48
4	264	878845197.0	3	4	8	48
297	339	876869066.0	6	2	0	25
204	394	883262672.0	6	6	0	99
188	995	880484391.0	2	2	8	67
15	233	880129527.0	0	5	8	63
250	708	887736459.0	1	2	8	151
264	850	879875457.0	1	2	8	60
208	47	882153724.0	10	0	1	86
306	117	885245956.0	5	1	0	122
310	595	879991461.0	10	3	1	61
2	361	888552084.0	12	4	2	160
310	184	880087544.0	12	4	2	62
312	398	877399030.0	9	1	1	31
110	310	874953728.0	2	1	8	3
302	764	880044697.0	0	4	8	62
110	486	876251217.0	3	2	8	18
77	739	875906853.0	3	5	8	14
389	365	879875279.0	1	2	8	60
364	556	881373983.0	10	5	1	77
265	765	887819316.0	0	3	8	152
102	334	889490124.0	8	1	0	171
80	236	879197970.0	5	1	0	52
80	357	879197603.0	5	1	0	52
1	400	888732909.0	14	6	3	162
360	279	875261261.0	16	4	4	6
241	647	884182725.0	22	2	7	109
309	381	886438602.0	0	1	8	136
412	977	875311192.0	5	5	0	7
319	257	882344310.0	15	2	3	88
302	283	880057137.0	4	4	8	62
84	395	885678479.0	5	6	0	127
181	764	875244204.0	11	4	2	6
230	312	875334151.0	12	5	2	7
267	995	876546033.0	13	5	3	21
314	9	880886670.0	18	6	5	71
79	605	885870323.0	11	1	2	129
302	460	880056761.0	4	4	8	62
119	415	888639968.0	12	5	2	161
80	564	879197783.0	5	1	0	52
333	949	876697105.0	6	0	0	23
365	292	882550304.0	0	5	8	91
218	600	885848770.0	5	1	0	129
267	1002	876546172.0	13	5	3	21
254	499	877888060.0	1	0	8	37
342	284	882385090.0	2	3	8	89
375	304	875287535.0	23	4	7	6
20	979	874785165.0	3	6	8	1
403	726	880472148.0	23	1	7	66
122	223	875271896.0	19	4	5	6
403	264	880472591.0	23	1	7	66
245	76	879467260.0	8	4	0	55
235	600	881105561.0	7	2	0	74
49	555	888204309.0	11	0	2	156
380	372	887915269.0	3	4	8	153
19	507	878888026.0	15	4	3	48
52	415	875746917.0	7	3	0	12
218	995	885848559.0	5	1	0	129
407	313	883767343.0	2	5	8	105
2	353	888551552.0	11	4	2	160
244	250	882074291.0	12	6	2	85
349	579	887769151.0	10	2	1	151
358	19	882376365.0	0	3	8	89
272	589	879438225.0	0	4	8	55
404	783	887840134.0	6	3	0	152
412	215	875309350.0	5	5	0	7
5	531	883601393.0	4	3	8	103
296	499	880435071.0	13	1	3	66
132	3	886890650.0	6	6	0	141
255	242	879821003.0	10	1	1	59
365	641	882397177.0	6	3	0	89
398	256	881955960.0	3	5	8	84
169	555	875774491.0	14	3	3	12
66	344	884733857.0	7	2	0	116
20	656	884550021.0	4	0	8	114
50	567	883326399.0	0	0	8	100
319	987	882343204.0	15	2	3	88
182	255	878184195.0	12	3	2	40
404	742	887831115.0	3	3	8	152
191	540	877661881.0	10	4	1	34
334	833	879648707.0	10	6	1	57
199	288	880603242.0	12	3	2	68
59	315	884064743.0	13	1	3	108
75	902	879877208.0	2	2	8	60
323	801	883790851.0	9	5	1	105
382	773	875941763.0	13	5	3	14
215	795	878973650.0	15	5	3	49
338	223	878737873.0	21	2	6	46
358	943	886612198.0	1	3	8	138
324	795	885545456.0	16	4	4	125
33	818	881106420.0	7	2	0	74
73	277	879454004.0	4	4	8	55
138	347	879525672.0	0	5	8	56
297	176	876869667.0	6	2	0	25
279	508	881653973.0	15	1	3	80
374	333	879532512.0	2	5	8	56
249	634	878856967.0	6	4	0	48
71	754	887665549.0	5	1	0	150
212	523	879794446.0	3	1	8	59
267	957	876547426.0	13	5	3	21
365	727	882547694.0	0	5	8	91
267	357	876546526.0	13	5	3	21
71	308	887665549.0	5	1	0	150
208	841	882165296.0	13	0	3	86
348	898	884131844.0	8	2	0	109
404	649	887910623.0	1	4	8	153
71	215	880307000.0	1	0	8	65
260	551	879439706.0	0	4	8	55
351	250	879868005.0	23	1	7	59
225	384	881200745.0	9	3	1	75
245	668	879466457.0	8	4	0	55
406	303	874874895.0	4	0	8	2
222	603	874791123.0	5	6	0	1
321	251	876266775.0	7	2	0	18
51	574	879372216.0	6	3	0	54
330	311	879969557.0	3	3	8	61
44	706	879442384.0	1	4	8	55
332	816	879439311.0	0	4	8	55
289	590	879440345.0	0	4	8	55
192	482	879376434.0	7	3	0	54
244	184	882076619.0	13	6	3	85
170	264	883108360.0	11	4	2	97
263	373	880575002.0	4	3	8	68
92	843	880572721.0	3	3	8	68
222	262	874787353.0	4	6	8	1
172	593	887730342.0	23	1	7	150
147	940	882142295.0	7	0	0	86
101	414	886175313.0	23	4	7	132
341	413	885943847.0	7	2	0	130
376	220	879523891.0	0	5	8	56
349	709	887769079.0	10	2	1	151
351	129	879868529.0	23	1	7	59
65	764	875312133.0	6	5	0	7
400	988	883876093.0	9	6	1	106
217	929	876955770.0	6	3	0	26
278	102	874950993.0	1	1	8	3
338	744	878738386.0	21	2	6	46
403	167	879438161.0	0	4	8	55
213	259	886122952.0	9	4	1	132
254	656	877888007.0	1	0	8	37
250	353	887736998.0	1	2	8	151
406	567	878044851.0	21	1	6	38
172	639	887735960.0	1	2	8	151
79	256	885870362.0	11	1	2	129
175	203	878955766.0	10	5	1	49
397	458	878759745.0	3	3	8	47
400	539	883874813.0	8	6	0	106
278	380	874947380.0	0	1	8	3
300	366	886621795.0	3	3	8	138
310	167	879915701.0	13	2	3	60
303	697	880961600.0	15	0	3	72
275	680	876404689.0	21	3	6	19
218	450	885849188.0	5	1	0	129
325	241	879792811.0	2	1	8	59
406	535	874874630.0	4	0	8	2
405	321	888631349.0	10	5	1	161
125	382	883512623.0	4	2	8	102
353	495	883388401.0	17	0	4	100
375	179	875280104.0	21	4	6	6
50	797	883327711.0	0	0	8	100
350	809	880143167.0	4	5	8	63
218	828	885849231.0	5	1	0	129
50	511	883326122.0	0	0	8	100
302	795	880056034.0	4	4	8	62
220	902	878946107.0	7	5	0	49
59	850	884064986.0	13	1	3	108
28	405	888602808.0	2	5	8	161
127	141	879542670.0	5	5	0	56
122	443	875271607.0	19	4	5	6
284	176	884290428.0	4	4	8	111
358	113	882812558.0	1	1	8	94
289	705	879440652.0	1	4	8	55
26	400	881548030.0	10	0	1	79
327	220	881168603.0	1	3	8	75
383	257	889396582.0	6	0	0	170
240	221	875239658.0	10	4	1	6
376	670	879524302.0	0	5	8	56
315	306	883764456.0	2	5	8	105
275	495	876404647.0	21	3	6	19
325	244	879792811.0	2	1	8	59
110	757	875801422.0	22	3	7	12
393	283	884131620.0	8	2	0	109
49	829	888205534.0	11	0	2	156
396	398	876065693.0	23	6	7	15
151	83	885613238.0	11	5	2	126
222	425	881563147.0	14	0	3	79
247	988	886324608.0	17	6	4	134
271	597	875236281.0	9	4	1	6
260	220	879440746.0	1	4	8	55
308	354	886481033.0	12	1	2	136
8	671	877888876.0	2	0	8	37
216	300	875310784.0	5	5	0	7
49	283	888204309.0	11	0	2	156
380	8	887915722.0	3	4	8	153
250	199	887741150.0	2	2	8	151
377	623	879178950.0	0	1	8	52
325	698	879446168.0	2	4	8	55
334	372	879646123.0	10	6	1	57
358	9	882399359.0	6	3	0	89
274	499	875319436.0	8	5	0	7
306	244	879441572.0	1	4	8	55
34	987	883955293.0	7	0	0	107
4	252	875636014.0	0	2	8	11
390	775	883445721.0	9	1	1	101
380	125	887915306.0	3	4	8	153
295	672	879435168.0	23	3	7	54
122	25	875271607.0	19	4	5	6
48	391	884459024.0	3	6	8	113
350	156	880140101.0	3	5	8	63
55	323	883601426.0	4	3	8	103
10	743	882397650.0	6	3	0	89
20	608	874789279.0	5	6	0	1
358	40	882812349.0	1	1	8	94
113	189	882693339.0	16	6	4	92
358	957	882468239.0	2	4	8	90
375	334	875279126.0	21	4	6	6
289	239	879440605.0	1	4	8	55
398	545	881957905.0	4	5	8	84
384	707	879462168.0	7	4	0	55
410	341	888580143.0	19	4	5	160
324	995	885544798.0	16	4	4	125
168	810	888179833.0	4	0	8	156
279	316	881653300.0	15	1	3	80
325	187	879445684.0	2	4	8	55
267	523	876547813.0	13	5	3	21
309	747	886439808.0	1	1	8	136
49	740	888205534.0	11	0	2	156
172	408	887735288.0	1	2	8	151
55	583	883601387.0	4	3	8	103
51	588	879374894.0	6	3	0	54
233	569	880474156.0	0	2	8	67
333	844	886318270.0	15	6	3	134
36	868	881015860.0	6	1	0	73
194	588	889180921.0	18	4	5	167
358	349	886449009.0	3	1	8	136
188	969	880485181.0	3	2	8	67
224	475	875310730.0	5	5	0	7
380	771	887925751.0	6	4	0	153
70	362	876311387.0	19	2	5	18
359	347	879012684.0	2	6	8	50
413	442	887658844.0	3	1	8	150
15	595	880129991.0	0	5	8	63
400	118	883865232.0	6	6	0	106
58	495	882145548.0	8	0	0	86
239	731	884198772.0	2	3	8	110
241	506	884182657.0	22	2	7	109
238	229	879518430.0	22	4	7	55
318	914	875733660.0	3	3	8	12
288	555	880355527.0	15	0	3	65
411	125	885062519.0	2	6	8	120
234	722	874868629.0	3	0	8	2
191	194	876021262.0	11	6	2	15
101	634	874781198.0	2	6	8	1
92	639	880578186.0	5	3	0	68
199	598	880606385.0	12	3	2	68
348	845	884131404.0	8	2	0	109
390	138	883445580.0	9	1	1	101
208	843	882164406.0	13	0	3	86
166	863	880434882.0	13	1	3	66
163	357	884128458.0	7	2	0	109
330	362	879969709.0	4	3	8	61
183	394	888081843.0	1	6	8	155
312	675	877399746.0	10	1	1	31
203	499	879572167.0	13	5	3	56
135	350	876767660.0	2	1	8	24
265	546	887744405.0	3	2	8	151
364	165	881373756.0	10	5	1	77
4	368	875637023.0	0	2	8	11
358	694	882397940.0	6	3	0	89
282	254	882347531.0	16	2	4	88
362	334	881958402.0	4	5	8	84
62	400	888626220.0	8	5	0	161
364	641	881374521.0	10	5	1	77
406	460	874873944.0	4	0	8	2
21	249	875322847.0	9	5	1	7
10	606	882140206.0	6	0	0	86
218	167	885848863.0	5	1	0	129
366	138	886395758.0	13	0	3	135
288	591	880354315.0	14	0	3	65
92	250	880563471.0	0	3	8	68
320	811	885676452.0	5	6	0	127
383	551	889388587.0	4	0	8	170
334	765	879647749.0	10	6	1	57
34	306	883955995.0	7	0	0	107
34	266	875981190.0	0	6	8	15
265	260	887832180.0	4	3	8	152
67	333	879633721.0	6	6	0	57
419	106	883701800.0	8	4	0	104
131	718	888185906.0	6	0	0	156
302	576	880055454.0	3	4	8	62
342	156	882384821.0	2	3	8	89
82	184	884238693.0	13	3	3	110
234	411	874834850.0	17	6	4	1
201	638	884923348.0	12	4	2	118
238	665	879517492.0	22	4	7	55
332	550	879439610.0	0	4	8	55
204	1000	878089182.0	9	2	1	39
334	634	879647519.0	10	6	1	57
161	1	884205081.0	4	3	8	110
410	304	888580248.0	19	4	5	160
121	52	888105714.0	8	6	0	155
222	756	888873488.0	5	1	0	164
236	532	888905819.0	14	1	3	164
260	552	879440109.0	0	4	8	55
303	715	880525084.0	14	2	3	67
182	598	878184866.0	12	3	2	40
80	765	880571951.0	3	3	8	68
365	303	882392853.0	5	3	0	89
393	719	884131287.0	8	2	0	109
380	241	887923789.0	5	4	0	153
413	394	887658604.0	3	1	8	150
397	334	878759351.0	3	3	8	47
133	464	880134398.0	1	5	8	63
251	399	877370419.0	2	1	8	31
404	489	887838450.0	5	3	0	152
395	454	888636870.0	11	5	2	161
275	608	876405633.0	22	3	7	19
98	587	876453519.0	11	4	2	20
332	265	879439685.0	0	4	8	55
73	264	879454189.0	4	4	8	55
382	215	875941863.0	13	5	3	14
216	405	876513708.0	4	5	8	21
326	595	875042466.0	3	2	8	4
80	533	880573287.0	3	3	8	68
20	3	874784557.0	3	6	8	1
325	353	879539824.0	4	5	8	56
77	291	875654846.0	5	2	0	11
395	634	888632574.0	10	5	1	161
74	347	879570974.0	13	5	3	56
203	803	879572402.0	13	5	3	56
245	334	879465986.0	8	4	0	55
350	284	880140100.0	3	5	8	63
100	843	875384885.0	2	6	8	8
333	888	876697361.0	7	0	0	23
395	523	888635524.0	11	5	2	161
405	571	889334274.0	13	6	3	169
175	579	878955885.0	10	5	1	49
244	518	882078955.0	13	6	3	85
239	843	884197068.0	2	3	8	110
359	414	879012342.0	2	6	8	50
363	276	879111249.0	5	0	0	51
26	244	881548053.0	10	0	1	79
306	53	879446591.0	2	4	8	55
229	211	876522114.0	6	5	0	21
49	709	888206254.0	11	0	2	156
341	926	885943685.0	7	2	0	130
375	363	875280104.0	21	4	6	6
296	692	877487656.0	10	2	1	32
81	265	884403159.0	11	5	2	112
164	831	884113343.0	3	2	8	109
250	632	887737594.0	1	2	8	151
98	344	886310197.0	13	6	3	134
148	750	882824253.0	4	1	8	94
217	573	876956064.0	6	3	0	26
47	706	883698431.0	7	4	0	104
183	407	888082071.0	1	6	8	155
76	316	879441571.0	1	4	8	55
327	555	881107602.0	8	2	0	74
264	724	879875431.0	1	2	8	60
5	485	883599707.0	4	3	8	103
378	801	875982967.0	0	6	8	15
369	394	885355646.0	12	2	2	123
103	249	879270327.0	1	2	8	53
414	37	876823266.0	18	1	5	24
394	312	879541375.0	5	5	0	56
399	288	885599475.0	7	5	0	126
308	938	886483669.0	13	1	3	136
289	506	879440475.0	1	4	8	55
342	234	882384796.0	2	3	8	89
81	398	884403057.0	11	5	2	112
249	250	879283232.0	5	2	0	53
57	364	876973692.0	11	3	2	26
400	379	883875275.0	8	6	0	106
147	76	880131161.0	0	5	8	63
264	706	879875024.0	1	2	8	60
292	635	888858078.0	1	1	8	164
124	574	877016805.0	23	3	7	26
14	189	885272606.0	13	1	3	122
358	299	887662002.0	4	1	8	150
260	586	879440317.0	0	4	8	55
164	974	884140522.0	10	2	1	109
349	160	887770037.0	10	2	1	151
208	749	882164480.0	13	0	3	86
264	587	879875593.0	1	2	8	60
244	577	882076558.0	13	6	3	85
268	797	877196444.0	1	6	8	29
61	285	880036946.0	22	3	7	61
378	445	875983129.0	0	6	8	15
325	708	884630523.0	2	1	8	115
254	160	877886412.0	1	0	8	37
245	189	879468414.0	8	4	0	55
356	125	878854630.0	6	4	0	48
122	304	875271896.0	19	4	5	6
299	255	880395604.0	2	1	8	66
87	381	880416704.0	8	1	0	66
278	249	874947958.0	1	1	8	3
327	261	881107817.0	8	2	0	74
264	718	879875663.0	1	2	8	60
218	364	885844610.0	3	1	8	129
255	245	879821193.0	10	1	1	59
259	627	884749384.0	11	2	2	116
265	6	887745272.0	3	2	8	151
224	690	875734996.0	3	3	8	12
365	360	882392785.0	5	3	0	89
289	577	879440475.0	1	4	8	55
10	396	888073653.0	23	5	7	154
308	540	886480384.0	12	1	2	136
365	334	882392853.0	5	3	0	89
390	188	883445606.0	9	1	1	101
49	83	888203095.0	11	0	2	156
122	842	875272132.0	19	4	5	6
302	215	880044312.0	0	4	8	62
247	706	886323406.0	16	6	4	134
35	324	878346630.0	9	5	1	42
280	162	886523560.0	0	2	8	137
287	376	886453354.0	5	1	0	136
260	928	879440472.0	1	4	8	55
324	791	885545487.0	16	4	4	125
348	221	884131434.0	8	2	0	109
22	545	885852008.0	6	1	0	129
299	229	880938965.0	9	0	1	72
343	382	877225173.0	9	6	1	29
289	665	879440605.0	1	4	8	55
266	765	885047252.0	22	5	7	119
358	476	882395662.0	5	3	0	89
304	533	885479372.0	22	3	7	124
381	839	883365135.0	11	0	2	100
341	913	885943818.0	7	2	0	130
380	309	887923788.0	5	4	0	153
267	639	876546752.0	13	5	3	21
77	659	875640294.0	1	2	8	11
283	380	879481425.0	12	4	2	55
405	538	889334096.0	13	6	3	169
300	573	886622066.0	3	3	8	138
327	556	881107310.0	8	2	0	74
314	882	880889583.0	19	6	5	71
394	269	879541158.0	4	5	8	56
389	664	879874902.0	1	2	8	60
190	322	885939945.0	6	2	0	130
223	211	879543822.0	5	5	0	56
377	949	879178518.0	0	1	8	52
218	580	885848475.0	5	1	0	129
201	138	884921948.0	11	4	2	118
412	504	875311225.0	6	5	0	7
378	210	875982337.0	0	6	8	15
12	574	879455606.0	5	4	0	55
100	184	875384793.0	2	6	8	8
254	863	877886375.0	1	0	8	37
301	502	879454598.0	4	4	8	55
234	195	875086887.0	15	2	3	4
199	958	880603618.0	12	3	2	68
172	511	887730407.0	23	1	7	150
395	272	888637768.0	11	5	2	161
358	798	882395167.0	5	3	0	89
34	550	875981365.0	0	6	8	15
385	394	885827861.0	23	0	7	128
421	1	881085964.0	2	2	8	74
377	295	879178370.0	0	1	8	52
204	741	878089547.0	9	2	1	39
